,AGE07,EDCL07,MARRIED07,KIDS07,LIFECL07,OCCAT107,INCOME07,RISK07,WSAVED07,SPENDMOR07,NETWORTH07,TrueRiskTol
18068,37,4,1,1,3,1,127797.15664,3,3,4,494497.8772,23.568059999735752
18069,37,4,1,1,3,1,127797.15664,3,3,4,506925.04899,23.568059999735752
18075,55,4,1,1,5,2,90522.98595,3,1,5,854575.17962,3.8606286853313385
18076,55,4,1,1,5,2,90522.98595,3,1,5,863170.6401,3.8606286853313385
18077,55,4,1,1,5,2,90522.98595,3,1,5,861099.44481,3.8606286853313385
18078,55,4,1,1,5,2,90522.98595,3,1,5,863067.08034,3.8606286853313385
18079,55,4,1,1,5,2,90522.98595,3,1,5,862031.48269,3.8606286853313385
18115,40,3,1,3,3,1,165071.32732,3,3,5,340504.50686,23.020794087541926
18116,40,3,1,3,3,1,165071.32732,3,3,5,341540.10451,22.991236551329152
18117,40,3,1,3,3,1,166136.30363,3,3,5,341540.10451,23.097965547525533
18118,40,3,1,3,3,1,166136.30363,3,3,5,341540.10451,23.068213796308637
18119,40,3,1,3,3,1,165071.32732,3,3,5,341540.10451,22.991236551329152
18122,71,4,1,0,5,1,3312076.3095,3,3,2,82573844.53,0.5767847397789447
18123,71,4,1,0,5,1,3684818.0163,3,3,2,80187361.528,0.5797673752791845
18124,71,4,1,0,5,1,4206656.4059,3,3,2,104471090.79,0.5653128062980117
18130,37,2,2,6,4,1,95847.867476,4,1,5,360244.03364,18.189963073036175
18131,37,2,2,6,4,1,95847.867476,4,1,5,451625.17015,17.550520080201316
18132,37,2,2,6,4,1,95847.867476,4,1,5,358411.0258,18.183671698528425
18133,37,2,2,6,4,1,95847.867476,4,1,5,378594.82397,18.192153307189898
18134,37,2,2,6,4,1,95847.867476,4,1,5,378201.29686,17.979661594373
18135,65,2,1,1,6,3,67093.507233,3,3,2,294006.17244,1.0411295902747357
18136,65,2,1,1,6,3,68158.483539,3,3,2,294006.17244,1.0456704989237449
18137,65,2,1,1,6,3,68158.483539,3,3,2,294006.17244,1.0456704989237449
18138,65,2,1,1,6,3,68158.483539,3,3,2,294006.17244,1.0456704989237449
18139,65,2,1,1,6,3,68158.483539,3,3,2,294006.17244,1.0456704989237449
18150,48,4,1,1,3,1,294998.43657,2,3,2,2233784.128,8.85201054221977
18151,48,4,1,1,3,1,294998.43657,2,3,2,2222392.5539,8.85201054221977
18152,48,4,1,1,3,1,294998.43657,2,3,2,2395337.3612,8.85201054221977
18153,48,4,1,1,3,1,294998.43657,2,3,2,2394301.7636,8.85201054221977
18154,48,4,1,1,3,1,294998.43657,2,3,2,2066017.3089,8.85201054221977
18155,68,4,1,0,5,2,425990.52212,3,3,5,9127032.7564,0.8858689494677786
18156,68,4,1,0,5,2,425990.52212,3,3,5,9132210.7446,0.8858689494677786
18157,68,4,1,0,5,2,425990.52212,3,3,5,9141531.1234,0.8858689494677786
18158,68,4,1,0,5,2,425990.52212,3,3,5,9119783.5728,0.8858689494677786
18159,68,4,1,0,5,2,425990.52212,3,3,5,9151887.0999,0.8858689494677786
18196,47,2,1,0,2,1,51118.862654,3,2,5,127792.74984,8.910011972262964
18212,57,2,2,2,5,1,19169.573495,4,2,4,30601.910516,10.307410244478461
18213,57,2,2,2,5,1,20234.549801,4,2,4,34640.741346,9.574005316582081
18220,75,4,1,0,5,2,26219716.636,3,3,4,223421907.9,0.4751620025471494
18221,75,4,1,0,5,2,21299526.106,3,3,4,204004451.99,0.4755921757416965
18222,75,4,1,0,5,2,14717972.539,3,3,4,224555887.33,0.4739953910339521
18223,75,4,1,0,5,2,16283487.708,3,3,4,196649637.49,0.473448404864137
18224,75,4,1,0,5,2,15750999.555,3,3,4,202728595.69,0.47538017178715963
18225,58,4,1,0,5,2,106497.63053,3,3,2,2557926.192,1.5386683747834975
18226,58,4,1,0,5,2,106497.63053,3,3,2,2556890.5944,1.5386683747834975
18227,58,4,1,0,5,2,106497.63053,3,3,2,2556890.5944,1.5386683747834975
18228,58,4,1,0,5,2,106497.63053,3,3,2,2557926.192,1.5386683747834975
18229,58,4,1,0,5,2,106497.63053,3,3,2,2556890.5944,1.5386683747834975
18235,32,3,1,2,3,1,139511.89599,2,3,5,119404.40888,74.29875014689996
18236,32,3,1,2,3,1,139511.89599,2,3,5,108623.83736,74.29875014689996
18237,32,3,1,2,3,1,139511.89599,2,3,5,97304.755062,74.29875014689996
18238,32,3,1,2,3,1,139511.89599,2,3,5,98796.015676,74.29875014689996
18239,32,3,1,2,3,1,139511.89599,2,3,5,130060.70869,74.29875014689996
18240,63,2,1,0,6,3,38339.146991,3,2,5,88087.93599,2.5590418443213765
18241,63,2,1,0,6,3,38339.146991,3,2,5,87663.340954,2.59987198467089
18242,63,2,1,0,6,3,38339.146991,3,2,5,88926.770085,2.5074583683659286
18243,63,2,1,0,6,3,37274.170685,3,2,5,90490.522534,2.5265721932724774
18244,63,2,1,0,6,3,38339.146991,3,2,5,91443.272371,2.4401139568090384
18250,64,4,1,0,5,2,1437718.0121,2,3,1,12401799.641,3.153224641121443
18251,64,4,1,0,5,2,1437718.0121,2,3,1,12967235.957,3.153224641121443
18252,64,4,1,0,5,2,1437718.0121,2,3,1,14337331.646,3.153224641121443
18253,64,4,1,0,5,2,1437718.0121,2,3,1,12376945.297,3.153224641121443
18254,64,4,1,0,5,2,1437718.0121,2,3,1,12218498.857,3.153224641121443
18270,31,3,1,1,3,1,151226.63535,1,3,4,249827.57675,58.464467038046465
18271,31,3,1,1,3,1,152291.61166,1,3,4,249832.75474,58.6956127347586
18272,31,3,1,1,3,1,152291.61166,1,3,4,249837.93272,58.695044942242134
18273,31,3,1,1,3,1,151226.63535,1,3,4,249734.37296,58.47582129491493
18274,31,3,1,1,3,1,151226.63535,1,3,4,249936.3145,58.46503042200253
18285,68,4,1,0,6,3,91587.962255,3,3,2,1916994.8073,0.7528630965467679
18286,68,4,1,0,6,3,91587.962255,3,3,2,1902496.4402,0.7596646107292562
18287,68,4,1,0,6,3,91587.962255,3,3,2,1908710.0261,0.7650293249780429
18288,68,4,1,0,6,3,91587.962255,3,3,2,1911816.8191,0.7532195334061591
18289,68,4,1,0,6,3,91587.962255,3,3,2,1916994.8073,0.7686135797516886
18305,78,4,2,0,6,3,117147.39358,3,3,2,3425757.0216,0.5090031347958373
18306,78,4,2,0,6,3,117147.39358,3,3,2,3426792.6192,0.5090031347958373
18307,78,4,2,0,6,3,117147.39358,3,3,2,3425757.0216,0.5090031347958373
18308,78,4,2,0,6,3,118212.36989,3,3,2,3425757.0216,0.5090031347958373
18309,78,4,2,0,6,3,118212.36989,3,3,2,3425757.0216,0.5090031347958373
18326,43,2,2,0,1,1,30884.312854,2,3,5,71787.629001,15.191332371144501
18327,43,2,2,0,1,1,30884.312854,2,3,5,49739.755062,14.779879591822132
18351,36,4,1,1,3,1,63898.578318,2,3,4,204323.41607,39.689183868269026
18353,36,4,1,1,3,1,67093.507233,2,3,4,207430.20901,40.716737208472104
18380,48,4,1,1,3,1,118212.36989,3,2,4,754122.20771,6.171977885019994
18381,48,4,1,1,3,1,117147.39358,3,2,4,754122.20771,6.145745699143981
18382,48,4,1,1,3,1,118212.36989,3,2,4,755157.80536,6.171977885019994
18383,48,4,1,1,3,1,118212.36989,3,2,4,753086.61006,6.176527312200814
18384,48,4,1,1,3,1,118212.36989,3,2,4,754122.20771,6.171977885019994
18397,62,4,2,1,5,1,1056456.4949,3,3,4,42146753.103,0.7067616798913132
18398,62,4,2,1,5,1,1128874.8836,3,3,4,41351414.108,0.717735607996094
18405,51,3,2,0,1,3,51118.862654,3,3,3,79430.339647,10.77403997789581
18406,51,3,2,0,1,3,51118.862654,3,3,3,101177.89027,10.662620070030854
18407,51,3,2,0,1,3,51118.862654,3,3,3,79326.779882,10.455275008027845
18408,51,3,2,0,1,3,51118.862654,3,3,3,130278.18419,10.663046404387764
18409,51,3,2,0,1,3,51118.862654,3,3,3,94860.744611,10.462206560897346
18415,59,4,2,0,5,1,89458.009645,3,3,5,235184.226,4.796678871186136
18416,59,4,2,0,5,1,90522.98595,3,3,5,235184.226,4.819841318917751
18417,59,4,2,0,5,1,90522.98595,3,3,5,236219.82364,4.819841318917751
18418,59,4,2,0,5,1,89458.009645,3,3,5,235184.226,4.796678871186136
18419,59,4,2,0,5,1,89458.009645,3,3,5,235184.226,4.796678871186136
18420,82,2,1,0,5,2,6144913.2815,3,3,5,95350582.299,0.5879991394588708
18422,82,2,1,0,5,2,3514421.8075,3,3,5,82139463.096,0.5133398228365533
18423,82,2,1,0,5,2,6038415.651,3,3,5,84757453.952,0.5986934370656162
18428,66,4,1,0,5,2,4717845.0324,1,3,4,238595484.65,1.113281915765138
18429,66,4,1,0,5,2,4973439.3457,1,3,4,225397828.22,1.1184690249657607
18430,42,2,1,1,3,2,62833.602012,3,3,3,471714.72894,13.847636723739669
18431,42,2,1,1,3,2,55378.767875,3,3,3,449345.81973,13.169863041316006
18432,42,2,1,1,3,2,62833.602012,3,3,3,483520.54213,13.285124768493842
18433,42,2,1,1,3,2,60703.649402,3,3,3,438886.28347,13.744949342386619
18434,42,2,1,1,3,2,61768.625707,3,3,3,457734.16068,13.68578333765561
18435,64,4,1,0,6,3,167201.27993,3,1,3,3512747.224,1.2753583461223943
18436,64,4,1,0,6,3,167201.27993,3,1,3,3448540.1698,1.2958301491245092
18437,64,4,1,0,6,3,167201.27993,3,1,3,3689834.4219,1.2456601032414385
18438,64,4,1,0,6,3,167201.27993,3,1,3,3437148.5957,1.2951385022395105
18439,64,4,1,0,6,3,167201.27993,3,1,3,3446468.9745,1.2955155662899072
18440,44,4,1,2,3,1,112887.48836,3,3,4,282718.15807,17.759745389303305
18441,44,4,1,2,3,1,96912.843782,3,3,4,216439.90856,18.255155585732076
18443,44,4,1,2,3,1,96912.843782,3,3,4,202252.22077,18.355325427782915
18444,44,4,1,2,3,1,119277.34619,3,3,4,238187.45918,19.55048845248774
18455,36,2,1,4,3,1,79873.222897,3,3,5,81087.295885,31.75496641472783
18456,36,2,1,4,3,1,79873.222897,3,3,5,81190.85565,31.747287810842863
18457,36,2,1,4,3,1,79873.222897,3,3,5,81087.295885,31.747287810842863
18458,36,2,1,4,3,1,79873.222897,3,3,5,81087.295885,31.747287810842863
18459,36,2,1,4,3,1,79873.222897,3,3,5,81087.295885,31.747287810842863
18475,30,2,1,1,3,1,181045.9719,3,3,5,778769.43174,32.911114033352085
18476,30,2,1,1,3,1,181045.9719,3,3,5,767843.87655,33.14505778258936
18477,30,2,1,1,3,1,181045.9719,3,3,5,766963.61855,33.141681755571355
18478,30,2,1,1,3,1,181045.9719,3,3,5,768351.3194,33.134034824400445
18479,30,2,1,1,3,1,181045.9719,3,3,5,767895.65643,33.121456180554844
18480,66,4,1,0,6,3,69223.459844,2,2,5,763442.58654,0.7463350468657128
18481,66,4,1,0,6,3,63898.578318,2,2,5,763442.58654,0.7342886872275136
18482,66,4,1,0,6,3,64963.554623,2,2,5,763442.58654,0.7360124982547251
18483,66,4,1,0,6,3,69223.459844,2,2,5,763442.58654,0.7463350468657128
18484,66,4,1,0,6,3,69223.459844,2,2,5,763546.14631,0.7463350468657128
18490,34,4,1,2,3,1,112887.48836,3,3,2,125617.99477,57.80334429676826
18491,34,4,1,2,3,1,112887.48836,3,3,2,271533.70346,57.58640877679156
18492,34,4,1,2,3,1,112887.48836,3,3,2,121579.16395,57.571319951822105
18493,34,4,1,2,3,1,112887.48836,3,3,2,136077.53103,57.33929561072169
18494,34,4,1,2,3,1,112887.48836,3,3,2,256206.85826,57.80334429676826
18518,73,2,1,0,6,3,50053.886349,4,3,5,318549.83671,0.7008750000001738
18534,56,3,2,0,5,1,37274.170685,2,2,3,99935.173089,4.643546186810992
18555,57,4,1,2,5,1,102237.72531,3,3,2,1664412.5408,3.4247346376148133
18556,57,4,1,2,5,1,101172.749,3,3,2,1566030.7642,3.40969945774071
18557,57,4,1,2,5,1,102237.72531,3,3,2,1577422.3383,3.4247346376148133
18558,57,4,1,2,5,1,101172.749,3,3,2,1580529.1313,3.40969945774071
18559,57,4,1,2,5,1,102237.72531,3,3,2,1580529.1313,3.4247346376148133
18560,57,4,1,2,5,2,2183201.4259,3,3,3,42452254.409,3.972763002009403
18561,57,4,1,2,5,2,2172551.6628,3,3,3,20714024.167,4.150041865126579
18562,57,4,1,2,5,2,2151252.1367,3,3,3,33606179.295,3.9058626342061533
18563,57,4,1,2,5,2,2151252.1367,3,3,3,42093937.622,3.765791457233462
18564,57,4,1,2,5,2,2151252.1367,3,3,3,15952346.179,3.897436348328797
18565,36,2,1,1,3,2,151226.63535,2,3,5,748964.93142,80.34633351474253
18566,36,2,1,1,3,2,119277.34619,2,3,5,800827.66166,52.368931519224915
18575,55,4,1,0,5,2,182110.94821,2,3,4,3051284.9118,4.602940942093564
18576,55,4,1,0,5,2,150161.65905,2,3,4,2272619.0398,4.072861281690481
18578,55,4,1,0,5,2,182110.94821,2,3,4,1211027.8903,4.498378225002092
18579,55,4,1,0,5,2,173591.13776,2,3,4,3000229.9477,4.505926707149257
18581,45,4,1,1,3,1,305648.19962,3,3,4,1673111.5611,15.223308234938907
18582,45,4,1,1,3,1,391911.28035,3,3,4,1856412.3449,14.726872014099524
18584,45,4,1,1,3,1,434510.33256,3,3,4,1760516.0026,16.666926451907052
18585,75,4,1,0,5,1,48488371.18,2,3,2,403711173.74,0.45191340113054423
18586,75,4,1,0,5,1,36379590.589,2,3,2,387906918.03,0.45191586876563083
18587,75,4,1,0,5,1,37306119.974,2,3,2,396381213.59,0.4516780141743729
18588,75,4,1,0,5,1,32566975.416,2,3,2,387721546.05,0.4521115741135032
18589,75,4,1,0,5,1,46017626.152,2,3,2,385935140.1,0.4520382057276629
18602,61,4,1,0,5,2,975518.29565,2,3,1,7597144.3501,2.1840322591897374
18604,61,4,1,0,5,2,711404.17194,2,3,1,7637532.6584,1.8714576661752946
18625,29,4,1,3,3,2,109692.55945,2,3,4,-64766.27694,57.33055357330631
18628,29,4,1,3,3,2,104367.67792,2,3,4,-51717.74657,55.121370505137065
18676,68,2,2,0,6,3,10649.763053,4,3,5,3303.556499,69.42904263969706
18684,53,4,1,2,3,2,439835.21409,3,1,4,3834818.0927,2.885604045730595
18685,42,4,1,1,3,1,96912.843782,4,2,4,522769.69301,16.180422200406543
18686,42,4,1,1,3,1,97977.820087,4,2,4,432672.69758,16.272111308045854
18687,42,4,1,1,3,1,96912.843782,4,2,4,365462.41019,16.180422200406543
18688,42,4,1,1,3,1,96912.843782,4,2,4,456491.4435,16.180422200406543
18689,42,4,1,1,3,1,96912.843782,4,2,4,358213.22665,16.180422200406543
18719,66,2,1,0,6,3,64963.554623,4,3,4,74034.875898,1.8420555299631374
18725,60,4,1,1,5,1,87328.057034,4,1,1,211365.48008,4.688687150089299
18726,60,4,1,1,5,1,87328.057034,4,1,1,80155.258001,4.805500270321328
18727,60,4,1,1,5,1,87328.057034,4,1,1,119404.40888,4.472126580577866
18728,60,4,1,1,5,1,87328.057034,4,1,1,96579.836708,4.762237796697439
18729,60,4,1,1,5,1,87328.057034,4,1,1,95585.662965,4.280703259912695
18740,60,3,2,0,5,1,62833.602012,4,3,5,332530.40496,2.375703198674482
18741,60,3,2,0,5,1,62833.602012,4,3,5,312854.04964,2.3756826283253663
18742,60,3,2,0,5,1,62833.602012,4,3,5,306640.46375,2.39109246891722
18743,60,3,2,0,5,1,62833.602012,4,3,5,305708.42587,2.375387065007708
18744,60,3,2,0,5,1,62833.602012,4,3,5,332633.96473,2.4061969749105376
18746,55,4,1,1,5,1,173591.13776,3,3,4,385138.76551,5.516998582606888
18747,55,4,1,1,5,1,173591.13776,3,3,4,385138.76551,5.118270438981458
18748,55,4,1,1,5,1,173591.13776,3,3,4,385138.76551,5.006650984565708
18765,59,4,1,3,5,1,139511.89599,3,1,3,5656434.3566,1.1782988347369598
18766,59,4,1,3,5,1,140576.8723,3,1,3,11783030.046,1.1764163316511134
18767,59,4,1,3,5,1,139511.89599,3,1,3,3837924.8857,1.1809573933171942
18768,59,4,1,3,5,1,140576.8723,3,1,3,4736823.6447,1.1828879251538567
18769,59,4,1,3,5,1,139511.89599,3,1,3,4055400.3919,1.1775302254356617
18780,46,4,2,0,1,1,41534.075906,3,3,2,113460.07838,13.693431171379057
18785,45,4,1,1,3,1,223645.02411,2,3,4,1710703.7557,10.215598853209551
18786,45,4,1,1,3,1,223645.02411,2,3,4,2078962.2796,8.92405799511032
18789,45,4,1,1,3,1,223645.02411,2,3,4,1920412.2796,9.488930545460892
18790,45,4,1,3,3,2,2076703.7953,2,3,2,58937933.377,4.156330692810292
18792,45,4,1,3,3,2,2353597.6347,2,3,2,52915933.05,3.937718202613199
18793,45,4,1,3,3,2,2747638.8677,2,3,2,58831266.819,3.9725498006636983
18795,65,3,1,1,5,1,79873.222897,3,2,4,75805.747877,1.583467032062062
18796,65,3,1,1,5,1,79873.222897,3,2,4,74770.150229,1.583467032062062
18797,65,3,1,1,5,1,79873.222897,3,2,4,75805.747877,1.5698043370431902
18798,65,3,1,1,5,1,80938.199202,3,2,4,75805.747877,1.5770858804884655
18799,65,3,1,1,5,1,79873.222897,3,2,4,74770.150229,1.583467032062062
18800,54,4,1,0,2,2,509058.67393,3,3,3,4490351.4043,5.8305527102959624
18801,54,4,1,0,2,2,509058.67393,3,3,3,9237531.0255,6.530133531476549
18803,54,4,1,0,2,2,510123.65024,3,3,3,5628473.2201,5.36766398797015
18804,54,4,1,0,2,2,510123.65024,3,3,3,5854233.5075,6.966680512679783
18807,40,4,1,1,3,1,109692.55945,2,3,5,243469.00718,28.887998802148637
18815,39,2,1,5,3,1,230034.88194,3,2,2,4642998.4977,7.959342200791048
18816,39,2,1,5,3,1,231099.85825,3,2,2,7374180.1764,7.9779973129203405
18817,39,2,1,5,3,1,231099.85825,3,2,2,-5633236.969,7.9779973129203405
18818,39,2,1,5,3,1,231099.85825,3,2,2,4719632.7237,7.9779973129203405
18819,39,2,1,5,3,1,231099.85825,3,2,2,1154070.0196,7.9779973129203405
18835,49,4,1,2,3,2,195955.64017,3,3,4,3843517.113,5.372999246525873
18836,49,4,1,2,3,2,194890.66387,3,3,4,3834196.7342,5.380498613464705
18837,49,4,1,2,3,2,194890.66387,3,3,4,3845898.9876,5.380498613464705
18838,49,4,1,2,3,2,194890.66387,3,3,4,3835646.5709,5.360286492453238
18839,49,4,1,2,3,2,195955.64017,3,3,4,3840617.4396,5.39321136753734
18875,47,2,1,1,3,1,79873.222897,2,2,4,177190.75767,12.735316577796256
18876,47,2,1,1,3,1,79873.222897,2,2,4,178329.91509,13.076754993713315
18877,47,2,1,1,3,1,79873.222897,2,2,4,169941.57413,12.79696386210996
18878,47,2,1,1,3,1,79873.222897,2,2,4,167456.13978,13.150935825738992
18879,47,2,1,1,3,1,79873.222897,2,2,4,168905.97649,13.001942543845148
18899,39,4,1,3,3,1,843461.23379,3,3,4,40297797.061,11.206934594651436
18908,43,3,2,4,4,1,91587.962255,4,3,2,541928.24951,7.160732455956618
18910,31,2,1,1,3,1,50053.886349,3,3,4,24429.74853,52.18146397724642
18911,31,2,1,1,3,1,50053.886349,3,3,4,25610.32985,52.14637160595986
18912,31,2,1,1,3,1,50053.886349,3,3,4,26604.503592,51.42131769504839
18913,31,2,1,1,3,1,50053.886349,3,3,4,24367.612671,51.709090487568005
18914,31,2,1,1,3,1,50053.886349,3,3,4,24564.376225,52.14887512433354
18930,83,4,1,0,5,2,1674142.7519,3,3,5,6925559.275,0.4908660499269768
18931,83,4,1,0,5,2,1674142.7519,3,3,5,6900704.9314,0.5344742024953526
18932,83,4,1,0,5,2,1674142.7519,3,3,5,6898633.7361,0.5109483389029329
18985,63,1,1,0,6,3,23429.478716,4,2,4,112517.68452,2.116481166550022
18986,63,1,1,0,6,3,24494.455022,4,2,4,113553.28217,2.150756026437179
18987,63,1,1,0,6,3,24494.455022,4,2,4,112517.68452,2.150756026437179
18988,63,1,1,0,6,3,23429.478716,4,2,4,112517.68452,2.1428270997431147
18989,63,1,1,0,6,3,24494.455022,4,2,4,112517.68452,2.150756026437179
18990,45,3,1,2,3,1,119277.34619,3,1,5,56191.528413,25.555037840258148
18991,45,3,1,2,3,1,119277.34619,3,1,5,56243.308295,25.998483749324944
18992,45,3,1,2,3,1,119277.34619,3,1,5,55647.839647,25.8413501271288
18993,45,3,1,2,3,1,119277.34619,3,1,5,55088.616917,25.3194043416253
18994,45,3,1,2,3,1,119277.34619,3,1,5,55093.794905,25.873057701136183
19011,86,2,1,0,5,1,3747651.6183,2,2,4,114780465.38,0.7202403481610782
19014,86,2,1,0,5,1,2035169.7194,2,2,4,119981236.77,0.6925186255884821
19037,54,3,2,1,4,1,23429.478716,4,2,3,99417.374265,34.28895291392295
19055,52,2,1,0,2,2,13290904.29,3,3,3,118414377.53,8.671226126477743
19056,52,2,1,0,2,2,13290904.29,3,3,3,115973473.87,8.812216459244329
19057,52,2,1,0,2,2,13290904.29,3,3,3,111573219.46,8.37031304664094
19058,52,2,1,0,2,2,13748844.101,3,3,3,141833382.76,8.261168491672684
19059,52,2,1,0,2,2,13290904.29,3,3,3,115553021.23,8.957303818530521
19070,71,4,1,0,5,2,564437.44181,3,3,5,19780950.686,0.5466072064054768
19071,71,4,1,0,5,2,564437.44181,3,3,5,22133828.543,0.5252918377819062
19073,71,4,1,0,5,2,564437.44181,3,3,5,20461338.341,0.5328863858957458
19074,71,4,1,0,5,2,564437.44181,3,3,5,21013311.888,0.6636162587410415
19085,49,3,2,2,4,1,112887.48836,3,3,4,467064.89549,7.921362854316474
19086,49,3,2,2,4,1,111822.51206,3,3,4,467075.25147,7.896155670244646
19087,49,3,2,2,4,1,111822.51206,3,3,4,467064.89549,7.887779811943796
19088,49,3,2,2,4,1,112887.48836,3,3,4,466971.6917,7.961894678292154
19089,49,3,2,2,4,1,111822.51206,3,3,4,466971.6917,7.897717996379263
19091,37,4,1,3,3,2,93717.914866,1,1,4,247507.83801,20.64428540672064
19099,61,4,1,0,6,3,358897.01488,3,3,3,4595982.3645,1.302772410399962
19104,60,4,1,0,6,3,84133.128118,2,3,5,1915855.6499,1.1783044128103013
19110,78,4,2,0,5,1,65176.549884,3,2,5,990549.15088,0.5315671151952981
19111,78,4,2,0,5,1,65176.549884,3,2,5,990549.15088,0.5315671151952981
19112,78,4,2,0,5,1,65176.549884,3,2,5,990549.15088,0.5315671151952981
19113,78,4,2,0,5,1,65176.549884,3,2,5,990549.15088,0.5315671151952981
19114,78,4,2,0,5,1,65176.549884,3,2,5,990549.15088,0.5315671151952981
19115,71,4,1,0,5,2,670935.07233,2,3,1,7790801.1104,0.46805701810708444
19116,71,4,1,0,5,2,670935.07233,2,3,1,7790801.1104,0.46805701810708444
19117,71,4,1,0,5,2,670935.07233,2,3,1,7790801.1104,0.46805701810708444
19118,71,4,1,0,5,2,670935.07233,2,3,1,7790801.1104,0.46805701810708444
19119,71,4,1,0,5,2,670935.07233,2,3,1,7790801.1104,0.46805701810708444
19140,68,4,2,0,5,1,67093.507233,3,1,5,94239.386022,1.114881109995721
19141,68,4,2,0,5,1,67093.507233,3,1,5,94239.386022,1.1140681090649482
19142,68,4,2,0,5,1,67093.507233,3,1,5,94239.386022,1.1165127411367162
19143,68,4,2,0,5,1,67093.507233,3,1,5,94239.386022,1.1304480237274972
19144,68,4,2,0,5,1,67093.507233,3,1,5,94239.386022,1.1193856376566622
19145,40,4,1,0,2,1,304583.22331,2,3,4,1142574.8857,22.195679449149374
19146,40,4,1,0,2,1,305648.19962,2,3,4,1142574.8857,22.23063787641285
19147,40,4,1,0,2,1,304583.22331,2,3,4,1142574.8857,22.195679449149374
19148,40,4,1,0,2,1,304583.22331,2,3,4,1142574.8857,22.195679449149374
19149,40,4,1,0,2,1,304583.22331,2,3,4,1142574.8857,22.195679449149374
19162,48,4,1,2,3,2,2428145.9761,1,1,1,70665041.15,2.9314336497540534
19164,48,4,1,2,3,2,2864786.2612,1,1,1,65511907.25,3.6099386043831823
19180,75,4,1,0,5,2,25697878.247,2,3,4,1061496910.2,0.5387674455737111
19181,75,4,1,0,5,2,24994993.885,2,3,4,939552180.27,0.5314508608765534
19182,75,4,1,0,5,2,27327291.994,2,3,4,1068542081.0,0.5352384949577067
19183,75,4,1,0,5,2,27050398.154,2,3,4,963118240.37,0.5385470317598133
19184,75,4,1,0,5,2,25452933.697,2,3,4,892992745.59,0.5452334970270736
19190,53,4,1,0,2,1,181045.9719,2,3,2,758057.47877,8.720088994263138
19191,53,4,1,0,2,1,182110.94821,2,3,2,757021.88112,8.754749675694889
19192,53,4,1,0,2,1,181045.9719,2,3,2,758057.47877,8.720088994263138
19193,53,4,1,0,2,1,181045.9719,2,3,2,758057.47877,8.720088994263138
19194,53,4,1,0,2,1,182110.94821,2,3,2,758057.47877,8.744813656039819
19195,31,4,1,0,2,1,67093.507233,3,3,4,310.67929458,44.90941221768958
19196,31,4,1,0,2,1,67093.507233,3,3,4,1242.7171783,44.92121142289564
19197,31,4,1,0,2,1,67093.507233,3,3,4,-724.918354,44.90941221768958
19198,31,4,1,0,2,1,67093.507233,3,3,4,1242.7171783,44.92121142289564
19199,31,4,1,0,2,1,67093.507233,3,3,4,-724.918354,44.90941221768958
19220,55,4,2,0,5,1,69223.459844,3,1,4,35106.760287,9.025681562304964
19221,55,4,2,0,5,1,69223.459844,3,1,4,35003.200523,9.025681562304964
19222,55,4,2,0,5,1,69223.459844,3,1,4,35106.760287,9.025681562304964
19223,55,4,2,0,5,1,69223.459844,3,1,4,35106.760287,9.025681562304964
19224,55,4,2,0,5,1,69223.459844,3,1,4,35106.760287,9.025681562304964
19240,54,4,1,0,2,2,4632646.928,2,3,2,43124357.283,7.594709440203388
19241,54,4,1,0,2,2,4643296.6911,2,3,2,42811606.793,7.291861329118795
19243,54,4,1,0,2,2,4590047.8758,2,3,2,43846168.844,6.6862451135234675
19244,54,4,1,0,2,2,4643296.6911,2,3,2,42015232.201,7.802820519819772
19265,73,4,1,0,6,3,2151252.1367,2,3,5,28170327.237,0.4841786178372637
19266,73,4,1,0,6,3,1320570.6186,2,3,5,31966828.217,0.5076200836815603
19267,73,4,1,0,6,3,1554865.4057,2,3,5,26622108.752,0.4818117056849966
19268,73,4,1,0,6,3,2247100.0042,2,3,5,35513750.163,0.48410029917688246
19269,73,4,1,0,6,3,1597464.4579,2,3,5,28492398.106,0.507546760259042
19275,39,4,1,7,3,1,122472.27511,3,3,2,1754198.857,10.837051204508345
