ticker|headline|date|eventRet|Close
AMZN|Amazon (NASDAQ:AMZN) has posted Q2 results with AWS net sales of $2.886B, up from $2.566B last quarter and $1.824B for the year ago period.|2016-07-28|0.03134411876541732|752.61
AMZN|Amazon (NASDAQ:AMZN) posts better-than-expected results, highlighted by 31% Y/Y net sales growth, a 42% trailing twelve-month increase in operating cash flow and net income of $857M vs. $92M Y/Y.|2016-07-28|0.03134411876541732|752.61
GOOG|Alphabet (GOOG, GOOGL) exceeded Q2 results with 21% Y/Y and 6% sequential revenue growth.|2016-07-28|0.04079190028021107|745.91
GOOG|Alphabet (NASDAQ:GOOG): Q2 EPS of $8.42 beats by $0.38.|2016-07-28|0.04079190028021107|745.91
GOOG|Live YouTube (GOOG, GOOGL) viewers of the Republican and Democratic conventions came in at 4.5M and 4.6M, respectively.|2016-07-29|0.04157523514446826|768.79
AMZN|Last week, Goldman Sachs set a $900 price target (up from $790) on the company.|2016-07-29|0.04164433645172538|758.81
AMZN|Amazon's (AMZN +1.3%) market capitalization is currently around $366B while Exxon Mobil's (NYSE:XOM) has fallen to $354B.|2016-08-01|0.010680351379772857|767.74
TSLA|Tesla (NASDAQ:TSLA): Q2 EPS of -$1.06 misses by $0.54.|2016-08-03|0.002924423534775511|225.79
AAPL|UBS analyst Steven Milunovich anticipates modest single-digit unit growth in FY 2017 and closer to 20% unit growth in FY 2018 for Apple's (AAPL +1.1%) iPhone device.|2016-08-03|0.003911011671972164|99.49
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are holding up in premarket trading, despite the company reporting a larger loss in Q2 than anticipated.|2016-08-04|0.012626214940533731|230.61
WMT|Wal-Mart (NYSE:WMT) formally announces it acquired Jet.com for       approximately $3B in cash. Part of the payment will be paid       over time. Additionally, $300M of Walmart shares will be       paid as part of the transaction.|2016-08-08|0.003341492056552875|66.56
WMT|Wal-Mart (WMT +0.6%) cruised to a new all-time high of $74.51 earlier today with sentiment staying favorable after the company rattled the retail e-commerce market with its acquisition of Jet.com.|2016-08-10|0.013216716232530623|67.57
TSLA|A Tesla Model S 90D erupted into flames during a drive in France that was part of the company's global Electric Road Trip promotion.|2016-08-15|-0.005753277294705095|225.59
WMT|Wal-Mart (NYSE:WMT) reports U.S. comparable-store sales increased 1.6% in FQ2 vs. +1.0% guidance and +0.9% consensus estimate.|2016-08-18|-0.0006743017598132006|67.89
WMT|Wal-Mart (NYSE:WMT): Q2 EPS of $1.07 beats by $0.05.|2016-08-18|-0.0006743017598132006|67.89
AMZN|Following reports earler this month Adam Selipsky was leaving Amazon's (NASDAQ:AMZN) AWS division, Tableau Software (NYSE:DATA) confirms he will take over the CEO role previously held by co-founder Christian Chabot.|2016-08-22|-0.0025770317771888207|759.48
TSLA|"Tesla Motors (NASDAQ:TSLA) has jumped off the flat line, now +1.6%, as Elon Musk drops word of a ""product announcement"" to come at 3 p.m. ET."|2016-08-23|-0.010505976118083016|224.84
AMZN|Amazon (AMZN +0.1%) earlier revealed a new research and community portal offering users access to specifications, photos, videos and reviews for thousands of new and used vehicle models.|2016-08-25|0.00866304098581927|759.22
TSLA|Tesla Motors (TSLA -1.2%) and SolarCity (SCTY -1.5%) are both lower in early trading.|2016-09-01|-0.06473878340363082|200.77
TSLA|"Axiom Capital analyst Gordon Johnson reiterates his Sell rating and $7 price target on SolarCity (SCTY -3.3%), and believes Tesla (TSLA -0.8%) shareholders are ""less inclined"" to approve the merger of the two companies."|2016-09-09|-0.016514351017409945|194.47
AAPL|Apple (AAPL +2.2%) CEO Tim Cook, on his Twitter account, presented photos taken at yesterday's Titans-Vikings game and US Open proceedings using the device.|2016-09-12|0.023475873159964133|99.7
TSLA|"Jim Chanos slams Tesla's (TSLA -1.2%) proposed merger with SolarCity (SCTY -4.9%) as ""crazy"" and ""the height of folly"" while outlining his short positions in the stocks at CNBC's Delivering Alpha conference."|2016-09-13|0.010184375907961285|196.05
AAPL|Sprint and T-Mobile have issued statements regarding iPhone 7 and 7 Plus noting strong opening demand for the devices.|2016-09-13|0.08159155955010489|102.07
NFLX|Netflix (NASDAQ:NFLX) has been downgraded to Underperform from Neutral at Macquarie, which is optimistic long term but thinks the company may have some short-term difficulty on rising content costs and increasing streaming services competition.|2016-09-13|0.006115330817910936|96.09
AAPL|Following strong T-Mobile and Sprint order pattern statements yesterday, AT&T's CFO notes volumes are up while Verizon's Marni Walden labels the situation business as usual.|2016-09-14|0.09320443345634133|105.69
AAPL|Apple (AAPL +3.1%) is trading up 8% since last Friday and is realizing the highest share price levels it's seen in five months.|2016-09-14|0.09320443345634133|105.69
AAPL|Noting positive data from its team in Japan around iPhone builds, recent announcements from T-Mobile and Sprint, and the team's proprietary iPhone survey, Credit Suisse sees iPhone volumes of 215M this year and 221M in 2017 vs. 208M/217M previously. 2018 is maintained at 249M units as conversations with display suppliers support Credit Suisse's iPhone 8 super-cycle thesis.|2016-09-15|0.06385112829928896|109.28
AMZN|"Mark Mahaney at RBC Capital Markets restates an Outperform rating and raises his price target to $1,000 from $840 (current price $776.44). He cites ""flywheels"" momentum and Alexa's potential to become the company's ""fourth pillar""."|2016-09-16|0.018378783890854233|778.52
ADBE|Total revenue of $1.46B (+20% Y/Y), Digital Media segment revenue of $990M and Creative segment revenue of $803M (+39% Y/Y).|2016-09-20|0.0881701098720653|100.62
AMZN|With Amazon (AMZN +0.9%) introducing a new portal for photo printing services, Shutterfly (SFLY -11.4%) shares are feeling the heat.|2016-09-21|0.03775022922840732|789.74
ADBE|Analyst Heather Bellini remains Neutral on Adobe Systems (ADBE +6.4%), as does Credit Suisse's Michael Nemeroff, though raises her price target from $104 to $112 (current price $107.23).|2016-09-21|0.08188793419971963|107.78
NFLX|M Science is out with a warning on Netflix (NFLX -3.2%), saying the company will miss Q3 U.S. subscriber growth estimates based on its assessment of churn trends amid price hikes.|2016-09-21|-0.02235001766703726|94.88
ADBE|Adobe Systems (ADBE +6.7%) noted strong numbers in its Q3 report and provided confident Q4 guidance. Analyst Michael Nemeroff, though, maintains a Neutral position and $105 price target (current price $107.08).|2016-09-21|0.08188793419971963|107.78
FB|While Facebook (NASDAQ:FB) has already issued a statement regarding the immateriality of the events, Wells Fargo's Peter Stabler and Cowen and Company's John Blackledge reiterate similar sentiment.|2016-09-23|-0.020299955038905027|127.96
AAPL|Apple (AAPL -1.8%) shares were stable throughout the day, though took a sharp downward turn within the last hour on a supposed iPhone 7-related report out of market research firm GfK.|2016-09-23|-0.00570028614883844|106.58
FB|Following news Facebook (FB -1.5%) had been inaccurately computing average viewing time figures, company executive David Fischer asserts the minimal impact it's had or will have on ad partners.|2016-09-23|-0.020299955038905027|127.96
GOOG|Alphabet Class C (GOOG) shares are lower by 0.7% while Class A (GOOGL) shares are down 0.83% on the report.|2016-09-27|-0.006611975698058492|783.01
AMZN|Following recent $1,000+ target raises at RBC Capital Markets and Evercore ISI.|2016-09-27|0.028482403246483656|816.11
AAPL|Apple (NASDAQ:AAPL) is down 1% in morning action, with Barclays pulling the stock as a Top Pick, though still rating it at Outperform.|2016-09-29|-9.805789717842739e-05|106.07
GOOG|Alphabet (GOOG +0.3%, GOOGL +0.2%) -- considered by many observers to be the best strategic prospect for buying Twitter (NYSE:TWTR) -- has hired Lazard to evaluate such a deal, Bloomberg reports.|2016-09-30|-0.011524021913731142|777.29
AMZN|Sees AWS, cloud strength as key profitability drivers. Further confident in international Prime flywheel and Amazon's e-commerce prospects resulting from evolving consumer spending.|2016-09-30|0.009680663909875542|837.31
NFLX|Netflix (NFLX +4.4%) churns higher after a WSJ interview with Chief Product Officer Neil Hunt gives some clarity on how the company is adapting to its major global push.|2016-10-03|0.05802222517128408|102.63
FB|"Facebook (NASDAQ:FB) has announced its new ""Marketplace"" section, designed to formalize local buying and selling that was already going on via its ""Groups"" feature."|2016-10-03|0.0007991348288278743|128.77
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are solidly higher in early premarket trading in front of what could be a volatile day after the company released Q3 deliveries information.|2016-10-03|0.053270962234833075|213.7
GOOG|"Twitter (TWTR -2%) is expected to field bids from suitors this week, and an especially interested Marc Benioff of Salesforce.com calls it an ""unpolished jewel,"" The Wall Street Journal reports."|2016-10-04|-0.001024407380309289|776.43
AAPL|Samsung (OTC:SSNLF +3.2%) is buying Viv Labs, the company formed by the creators of Apple's Siri digital assistant.|2016-10-05|0.012087353217399954|106.9
GOOG|With Twitter (TWTR +5.7%) sale news coming fast and furious now, Recode reports that Alphabet (GOOG, GOOGL -0.2%) isn't planning to make an offer and that Apple (NASDAQ:AAPL) is unlikely as well.|2016-10-05|0.005563110616768174|776.47
NFLX|Netflix (NFLX +3.2%) is at almost a six-month high as speculation of interest by Disney or Apple continues to make the rounds.|2016-10-05|0.024288415380716133|106.28
AMZN|Overweight position reiterated.|2016-10-05|0.0059491974610793585|844.36
TSLA|There seems to be only three ways to view Tesla (NASDAQ:TSLA). The ebullient long-term view, the grounded reality check from the bear camp, or the increasingly crowded view from the sidelines where investors can wait for the dust to settle. More investment firms are now jumping into that third category.|2016-10-06|-0.07158096637038713|201.0
WMT|Wal-Mart (NYSE:WMT) backs prior guidance ahead of its Investment Community Meeting today. FY17 EPS of $4.15 to $4.35 is expected vs. $4.33 consensus.|2016-10-06|-0.04291087077933331|63.38
NFLX|Deutsche Bank issues a Sell rating on Netflix (NASDAQ:NFLX) on what it sees as an unfavorable risk-reward profile after the recent runup in share price (+9% in two weeks).|2016-10-10|-0.043111195051038664|103.33
JPM|Q3 net income of $6.286B or $1.58 per share vs. $6.804B and $1.68 one year ago on revenues of $25.5B up 8% Y/Y. Net interest income of $11.9B up 6%. Noninterest revenue of $13.6B up 10%. Noninterest expense of $14.5B down 6%.|2016-10-14|-0.014128615652373111|60.6
JPM|JPMorgan Chase (NYSE:JPM): Q3 EPS of $1.58 beats by $0.19.|2016-10-14|-0.014128615652373111|60.6
NFLX|Netflix (NASDAQ:NFLX) announces it brought in 370K net subscribers in the U.S. during Q3. The company guided for 300K U.S. and the consensus estimate from analysts was for a mark of 304K. Last quarter, Netflix added 160K domestic subs.|2016-10-17|0.18619404014414653|99.8
NFLX|Netflix (NASDAQ:NFLX): Q3 EPS of $0.12 beats by $0.07.|2016-10-17|0.18619404014414653|99.8
TSLA|"Shares of Tesla Motors (NASDAQ:TSLA) took  a turn lower after a posting on the company's website pointed to a ""mid 2018 or later"" delivery estimate for new Model 3 orders."|2016-10-18|0.03592467410033229|199.1
NFLX|Netflix (NASDAQ:NFLX) is on track for a monster opening move after blasting past subscriber growth estimates with its Q3 report.|2016-10-18|0.19975060312530635|118.79
MSFT|Microsoft (NASDAQ:MSFT) reports revenue at $22.3B (+3% Y/Y, $590M above estimates), operating income at $7.1B, net income at $6B and EPS at $0.76 ($0.08 above estimates). Share repurchases and dividends in the quarter totaled $6.6B.|2016-10-20|0.034942532826828465|53.58
MSFT|Microsoft (NASDAQ:MSFT): FQ1 EPS of $0.76 beats by $0.08.|2016-10-20|0.034942532826828465|53.58
AMZN|The Detroit Health Department is investigating two cases of Hepatitis A linked to food prepared at a Whole Foods Market (WFM -1.5%) store in Detroit.|2016-10-20|0.0017352017273961629|810.32
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) are lower in early trading after the company announced it is loading all new cars with self-driving hardware.|2016-10-20|0.005463177341858305|199.1
GOOG|"AT&T's (T -3%) interest in Time Warner (TWX +7.8%) progressed quickly from ""had talks"" to ""advanced talks"" and now a deal could be set by Monday -- which Bloomberg says is due to a sped-up timetable caused by Bloomberg's initial report."|2016-10-21|0.014548038988693057|799.37
MSFT|"See: Microsoft +5.2%; Azure growth headlines Q1 2017 results [updated]
"|2016-10-21|0.05955137712268854|55.84
TSLA|There's plenty of updates expected from Tesla Motors (TSLA +1.8%) on Wednesday when it reports earnings -- including the latest Model 3 timetable, progress on the SolarCity acquisition, Gigafactory production info and the closely-watched issue of capital needs in the future.|2016-10-24|0.01624495641259316|202.76
AMZN|"
From $920 prior (current price $831.30). Buy rating retained."|2016-10-24|0.03054870403368748|838.09
AAPL|"
Apple (NASDAQ:AAPL) Q4 results – revenue $46.9 (-8.9%% Y/Y, in line with estimates), EPS $1.67 ($0.02 above estimates), net income $9B (vs. $11.1B Y/Y), gross margin 38% (vs. 39.9% Y/Y)"|2016-10-25|-0.008344794416703105|111.81
TSLA|Tesla Motors (NASDAQ:TSLA) reports automotive revenue increased 15% Y/Y to $2.15B on a GAAP basis.|2016-10-26|0.006186345714472963|202.24
TSLA|Tesla (NASDAQ:TSLA): Q3 EPS of $0.14 beats by $0.05.|2016-10-26|0.006186345714472963|202.24
GOOG|"
Results – revenue $22.45B (+20.2% Y/Y, $400M above estimates), EPS $9.06 ($0.43 above estimates), operating income $7.627B (vs. $6.140B Y/Y), operating margin 34% (vs. 33% Y/Y), net income $6.326B (vs. $5.102B Y/Y)"|2016-10-27|-0.01527817888712446|795.35
